"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010167","GO:0010167","response to nitrate",19,0.350178665552192,0.911891745573635,0.589368482039397,0.782790570739586,0.493968210013828,12619,"tags=32%, list=18%, signal=26%","BnaC08g41560D/BnaA09g47380D/BnaC08g15370D/BnaA08g24900D/BnaA03g57010D/BnaC03g27680D"
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process",85,-0.220138880237185,-0.954368348791389,0.590494791666667,0.783742919268111,0.494569175221547,2914,"tags=12%, list=4%, signal=11%","BnaA03g39030D/BnaC05g41450D/BnaA08g12180D/BnaA04g14510D/BnaC03g67280D/BnaC01g06000D/BnaAnng01550D/BnaA09g51830D/BnaC03g30540D/BnaC02g02140D"
"GO:0007019","GO:0007019","microtubule depolymerization",13,0.38031630647972,0.906814192627442,0.590591805766313,0.783742919268111,0.494569175221547,14743,"tags=31%, list=21%, signal=24%","BnaC05g36590D/BnaA01g35940D/BnaC01g35240D/BnaA01g27720D"
"GO:0000911","GO:0000911","cytokinesis by cell plate formation",30,0.318546095004376,0.91538798861959,0.592052798020074,0.785345099687296,0.495580207065015,1996,"tags=7%, list=3%, signal=6%","BnaC05g46820D/BnaA05g32150D"
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter",104,-0.21230374968888,-0.952605637806993,0.594043887147335,0.785873431323125,0.495913602793322,13676,"tags=29%, list=20%, signal=23%","BnaC09g47220D/BnaA09g04670D/BnaC02g30110D/BnaA03g46710D/BnaC02g30020D/BnaA07g36550D/BnaC01g41540D/BnaC02g33510D/BnaA08g14710D/BnaC09g46780D/BnaC01g11620D/BnaA01g17530D/BnaA02g27230D/BnaA09g49410D/BnaCnng36500D/BnaC03g29230D/BnaC08g11660D/BnaCnng67730D/BnaC05g05210D/BnaC08g45360D/BnaAnng40790D/BnaA03g24640D/BnaC09g53830D/BnaA06g36950D/BnaA10g12130D/BnaA10g07210D/BnaA09g45000D/BnaC08g10600D/BnaA09g12220D/BnaCnng39040D"
"GO:0006893","GO:0006893","Golgi to plasma membrane transport",30,0.317697037401628,0.91294809956306,0.595215179430771,0.785873431323125,0.495913602793322,29905,"tags=60%, list=43%, signal=34%","BnaA08g25930D/BnaC06g21600D/BnaA01g31810D/BnaA07g21240D/BnaA08g25800D/BnaC08g14050D/BnaC01g21980D/BnaA05g28440D/BnaAnng20790D/BnaCnng37490D/BnaCnng49740D/BnaCnng19240D/BnaA01g17650D/BnaA09g20150D/BnaC09g28310D/BnaC06g00020D/BnaC05g11040D/BnaAnng22140D"
"GO:1901004","GO:1901004","ubiquinone-6 metabolic process",7,0.447504815897165,0.912189148108377,0.596540362438221,0.785873431323125,0.495913602793322,30592,"tags=86%, list=44%, signal=48%","BnaAnng24990D/BnaCnng43860D/BnaA07g00250D/BnaA09g43790D/BnaC02g00170D/BnaA09g10240D"
"GO:1901006","GO:1901006","ubiquinone-6 biosynthetic process",7,0.447504815897165,0.912189148108377,0.596540362438221,0.785873431323125,0.495913602793322,30592,"tags=86%, list=44%, signal=48%","BnaAnng24990D/BnaCnng43860D/BnaA07g00250D/BnaA09g43790D/BnaC02g00170D/BnaA09g10240D"
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0031577","GO:0031577","spindle checkpoint signaling",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0051985","GO:0051985","negative regulation of chromosome segregation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0071173","GO:0071173","spindle assembly checkpoint signaling",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0071174","GO:0071174","mitotic spindle checkpoint signaling",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:1905819","GO:1905819","negative regulation of chromosome separation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation",21,0.341480079589277,0.911179359475363,0.59632500717772,0.785873431323125,0.495913602793322,21588,"tags=38%, list=31%, signal=26%","BnaA06g39200D/BnaA09g06480D/BnaC08g36270D/BnaCnng15720D/BnaA09g43640D/BnaA05g35040D/BnaCnng05430D/BnaC04g11800D"
"GO:0032204","GO:0032204","regulation of telomere maintenance",6,-0.409570761724701,-0.881117616382481,0.596766291033807,0.785873431323125,0.495913602793322,20144,"tags=67%, list=29%, signal=47%","BnaA09g16760D/BnaCnng33790D/BnaC01g27250D/BnaA01g35740D"
"GO:0015996","GO:0015996","chlorophyll catabolic process",11,0.393336269195173,0.899831679796756,0.597374179431072,0.786005295163026,0.495996813485168,15851,"tags=36%, list=23%, signal=28%","BnaC02g05020D/BnaA03g04500D/BnaA02g01880D/BnaCnng14630D"
"GO:0046149","GO:0046149","pigment catabolic process",11,0.393336269195173,0.899831679796756,0.597374179431072,0.786005295163026,0.495996813485168,15851,"tags=36%, list=23%, signal=28%","BnaC02g05020D/BnaA03g04500D/BnaA02g01880D/BnaCnng14630D"
"GO:0072488","GO:0072488","ammonium transmembrane transport",17,-0.303288657322386,-0.903358493831719,0.597730138713745,0.786139553720372,0.496081535327421,5607,"tags=18%, list=8%, signal=16%","BnaA01g23190D/BnaC06g11810D/BnaA05g35560D"
"GO:0006825","GO:0006825","copper ion transport",34,0.307817287436391,0.908410380766253,0.600565428109855,0.789533148801745,0.498223012435754,11274,"tags=32%, list=16%, signal=27%","BnaC02g10130D/BnaA03g09580D/BnaC09g34470D/BnaA10g12280D/BnaA09g10950D/BnaA02g07170D/BnaA10g14850D/BnaC09g11230D/BnaC04g07580D/BnaA06g17790D/BnaA05g06720D"
"GO:0006972","GO:0006972","hyperosmotic response",10,-0.34590860107092,-0.879247533263985,0.601097393689986,0.789561956242765,0.498241190937907,2173,"tags=70%, list=3%, signal=68%","BnaCnng28010D/BnaC05g47760D/BnaA05g32640D/BnaC09g52270D/BnaC09g40420D/BnaA10g17240D/BnaC04g52230D"
"GO:0042538","GO:0042538","hyperosmotic salinity response",10,-0.34590860107092,-0.879247533263985,0.601097393689986,0.789561956242765,0.498241190937907,2173,"tags=70%, list=3%, signal=68%","BnaCnng28010D/BnaC05g47760D/BnaA05g32640D/BnaC09g52270D/BnaC09g40420D/BnaA10g17240D/BnaC04g52230D"
"GO:0043549","GO:0043549","regulation of kinase activity",167,0.257298895117128,0.944750318272276,0.602511366096558,0.791083625714564,0.499201417559578,20654,"tags=35%, list=30%, signal=24%","BnaC09g21490D/BnaA10g27360D/BnaA06g35470D/BnaA09g18340D/BnaA03g54990D/BnaC03g51820D/BnaA09g42570D/BnaCnng03680D/BnaC03g40820D/BnaA03g35120D/BnaA06g21700D/BnaC09g18690D/BnaA09g05950D/BnaA09g17710D/BnaA03g55520D/BnaC02g33330D/BnaA02g25530D/BnaC03g02900D/BnaA05g21020D/BnaA02g02650D/BnaC08g05160D/BnaC07g17070D/BnaCnng64910D/BnaC02g13720D/BnaC02g06090D/BnaC02g02080D/BnaC08g45490D/BnaC03g18060D/BnaC04g05160D/BnaC07g21040D/BnaA04g16160D/BnaA01g07940D/BnaA06g25730D/BnaA03g15040D/BnaC09g05540D/BnaC08g19340D/BnaA04g19000D/BnaA08g31410D/BnaAnng30800D/BnaA03g51060D/BnaA09g45480D/BnaA03g46850D/BnaC05g02060D/BnaA05g35600D/BnaC07g37660D/BnaA06g24290D/BnaA09g21240D/BnaA04g12940D/BnaC03g69120D/BnaC03g24930D/BnaCnng40230D/BnaC03g77050D/BnaA01g12520D/BnaA08g10490D/BnaA10g02140D/BnaC05g33790D/BnaA09g50840D/BnaC08g32680D"
"GO:0009070","GO:0009070","serine family amino acid biosynthetic process",107,0.266273127610284,0.934972261880284,0.603769274700171,0.791268322240603,0.49931796752297,6478,"tags=12%, list=9%, signal=11%","BnaA09g20370D/BnaA08g06130D/BnaC08g06530D/BnaC01g04190D/BnaCnng19300D/BnaC09g33290D/BnaA04g06460D/BnaC09g02940D/BnaA09g53100D/BnaAnng08840D/BnaA01g04520D/BnaC04g10980D/BnaA01g02930D"
"GO:0009767","GO:0009767","photosynthetic electron transport chain",38,-0.251175865677527,-0.920305688145151,0.603703703703704,0.791268322240603,0.49931796752297,24516,"tags=50%, list=35%, signal=32%","BnaAnng22540D/BnaC01g14340D/BnaA07g10310D/BnaCnng71720D/BnaA09g45770D/BnaC01g15720D/BnaA06g08980D/BnaAnng29010D/BnaC07g13560D/BnaC02g33990D/BnaC08g49490D/BnaC05g12200D/BnaAnng37450D/BnaC07g37680D/BnaA09g23090D/BnaA01g12540D/BnaA09g19870D/BnaCnng66500D/BnaC09g21870D"
"GO:0009052","GO:0009052","pentose-phosphate shunt, non-oxidative branch",15,0.367151953230601,0.905037798050381,0.602921448800119,0.791268322240603,0.49931796752297,6279,"tags=20%, list=9%, signal=18%","BnaA02g27010D/BnaC02g33880D/BnaC07g20680D"
"GO:0033477","GO:0033477","S-methylmethionine metabolic process",5,-0.435479083588676,-0.878931611333006,0.603929924242424,0.791268322240603,0.49931796752297,9750,"tags=60%, list=14%, signal=52%","BnaC05g29760D/BnaA09g55670D/BnaAnng12610D"
"GO:0033528","GO:0033528","S-methylmethionine cycle",5,-0.435479083588676,-0.878931611333006,0.603929924242424,0.791268322240603,0.49931796752297,9750,"tags=60%, list=14%, signal=52%","BnaC05g29760D/BnaA09g55670D/BnaAnng12610D"
"GO:0001934","GO:0001934","positive regulation of protein phosphorylation",63,0.279711636583395,0.920108038003115,0.605457227138643,0.792933830465837,0.50036896142547,11658,"tags=25%, list=17%, signal=21%","BnaC09g21490D/BnaA06g35470D/BnaA09g18340D/BnaC03g51820D/BnaA06g21700D/BnaC09g18690D/BnaA09g05950D/BnaA09g17710D/BnaA03g55520D/BnaC02g33330D/BnaA02g25530D/BnaC03g02900D/BnaA02g02650D/BnaC01g35030D/BnaC07g17070D/BnaC02g06090D"
"GO:0048511","GO:0048511","rhythmic process",76,0.273780059835017,0.923010938928734,0.606480927896688,0.793788876531141,0.500908525378008,8293,"tags=14%, list=12%, signal=13%","BnaC03g72320D/BnaA06g37010D/BnaC04g51630D/BnaA04g22640D/BnaA01g36620D/BnaC05g30200D/BnaA01g28630D/BnaC01g35950D/BnaC04g17620D/BnaA09g30390D/BnaA05g17250D"
"GO:0009298","GO:0009298","GDP-mannose biosynthetic process",22,0.333919257216335,0.901803605626382,0.606622894661718,0.793788876531141,0.500908525378008,18290,"tags=36%, list=26%, signal=27%","BnaA01g32870D/BnaA02g12790D/BnaA03g50310D/BnaC05g48220D/BnaA04g22820D/BnaC02g17130D/BnaA05g33470D/BnaAnng24620D"
"GO:0005991","GO:0005991","trehalose metabolic process",54,-0.232978843182131,-0.925286992953971,0.608674463937622,0.795136300688457,0.501758797116067,16778,"tags=31%, list=24%, signal=24%","BnaA08g20280D/BnaA02g14790D/BnaC05g13110D/BnaA06g11460D/BnaC07g34770D/BnaA07g34230D/BnaA07g24830D/BnaC06g26160D/BnaA03g43320D/BnaC06g39000D/BnaA09g09720D/BnaC08g06450D/BnaC09g51060D/BnaA03g46430D/BnaC07g38690D/BnaC02g19750D/BnaC09g25400D"
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication",64,0.278470392927234,0.91805483427708,0.608050067492944,0.795136300688457,0.501758797116067,24985,"tags=42%, list=36%, signal=27%","BnaA05g06910D/BnaA04g29050D/BnaC04g07780D/BnaC03g20810D/BnaC04g45350D/BnaA09g02080D/BnaCnng40440D/BnaC07g24620D/BnaC09g01500D/BnaA03g22020D/BnaA06g38040D/BnaC03g00740D/BnaA05g33270D/BnaC03g26360D/BnaC01g32380D/BnaA07g14350D/BnaC02g02720D/BnaC04g40100D/BnaA10g27280D/BnaA04g10310D/BnaAnng00270D/BnaC09g14560D/BnaC09g00360D/BnaAnng00950D/BnaCnng03610D/BnaA09g53270D/BnaC04g32570D"
"GO:0006662","GO:0006662","glycerol ether metabolic process",45,0.292633249851319,0.90923607432632,0.609129814550642,0.795136300688457,0.501758797116067,10467,"tags=20%, list=15%, signal=17%","BnaA01g32310D/BnaC01g39360D/BnaA05g29510D/BnaC05g43860D/BnaC06g15930D/BnaA04g27630D/BnaA09g35870D/BnaCnng53670D/BnaA09g16230D"
"GO:0018904","GO:0018904","ether metabolic process",45,0.292633249851319,0.90923607432632,0.609129814550642,0.795136300688457,0.501758797116067,10467,"tags=20%, list=15%, signal=17%","BnaA01g32310D/BnaC01g39360D/BnaA05g29510D/BnaC05g43860D/BnaC06g15930D/BnaA04g27630D/BnaA09g35870D/BnaCnng53670D/BnaA09g16230D"
"GO:1905784","GO:1905784","regulation of anaphase-promoting complex-dependent catabolic process",9,0.410232676575311,0.894256901362913,0.609193574041673,0.795136300688457,0.501758797116067,6678,"tags=22%, list=10%, signal=20%","BnaA01g12560D/BnaC01g14350D"
"GO:1905786","GO:1905786","positive regulation of anaphase-promoting complex-dependent catabolic process",9,0.410232676575311,0.894256901362913,0.609193574041673,0.795136300688457,0.501758797116067,6678,"tags=22%, list=10%, signal=20%","BnaA01g12560D/BnaC01g14350D"
"GO:1902025","GO:1902025","nitrate import",27,0.321028001456273,0.905567730313524,0.610949006530499,0.797091497774304,0.502992594814738,24283,"tags=44%, list=35%, signal=29%","BnaC08g41560D/BnaA09g47380D/BnaC08g15370D/BnaA08g24900D/BnaA03g57010D/BnaC03g27680D/BnaC06g13300D/BnaAnng40490D/BnaA01g14080D/BnaA08g24500D/BnaC01g16580D/BnaC03g56990D"
"GO:0009247","GO:0009247","glycolipid biosynthetic process",103,-0.210445404318878,-0.942519947428732,0.61214953271028,0.798321378799928,0.503768692728365,17740,"tags=28%, list=26%, signal=21%","BnaC08g15140D/BnaA02g02330D/BnaA10g27110D/BnaA06g14480D/BnaC01g03070D/BnaA09g56460D/BnaA01g01930D/BnaC08g43000D/BnaA03g53390D/BnaA08g19230D/BnaAnng02760D/BnaC03g25290D/BnaC07g45670D/BnaA08g01030D/BnaC01g06700D/BnaC08g38540D/BnaA02g22590D/BnaA07g04530D/BnaA08g13370D/BnaA01g05080D/BnaC02g30980D/BnaA10g27560D/BnaA10g27550D/BnaCnng51890D/BnaA03g51720D/BnaCnng03870D/BnaCnng04790D/BnaA03g00460D/BnaA03g52320D"
"GO:0030301","GO:0030301","cholesterol transport",5,0.485972742315349,0.902957153979024,0.613880235375562,0.799568030594338,0.504555373583262,22086,"tags=40%, list=32%, signal=27%","BnaC02g06440D/BnaA02g03020D"
"GO:0032367","GO:0032367","intracellular cholesterol transport",5,0.485972742315349,0.902957153979024,0.613880235375562,0.799568030594338,0.504555373583262,22086,"tags=40%, list=32%, signal=27%","BnaC02g06440D/BnaA02g03020D"
"GO:2000012","GO:2000012","regulation of auxin polar transport",6,-0.403655563409743,-0.868392134178241,0.613669769720725,0.799568030594338,0.504555373583262,41345,"tags=100%, list=60%, signal=40%","BnaC03g06250D/BnaC07g49010D/BnaC09g54600D/BnaA10g19550D/BnaA06g32470D"
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II",6,-0.402497765611882,-0.865901341057147,0.615874571288584,0.801828289617097,0.505981676026565,11263,"tags=67%, list=16%, signal=56%","BnaAnng27080D/BnaC02g45240D/BnaA02g12110D/BnaC02g13740D"
"GO:0034058","GO:0034058","endosomal vesicle fusion",7,0.438416676515648,0.893663979605562,0.616144975288303,0.801843145646316,0.505991050700246,17746,"tags=43%, list=26%, signal=32%","BnaC05g05880D/BnaA03g53490D/BnaA06g04660D"
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition",44,-0.24091668035826,-0.915103073210822,0.618736383442266,0.80453920333358,0.507692357332764,14603,"tags=27%, list=21%, signal=22%","BnaC09g49880D/BnaA01g26020D/BnaA10g24950D/BnaCnng69880D/BnaAnng14950D/BnaC05g04540D/BnaC04g06340D/BnaA01g11370D/BnaC08g44850D/BnaA06g16860D/BnaC01g12830D/BnaCnng12060D"
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",44,-0.24091668035826,-0.915103073210822,0.618736383442266,0.80453920333358,0.507692357332764,14603,"tags=27%, list=21%, signal=22%","BnaC09g49880D/BnaA01g26020D/BnaA10g24950D/BnaCnng69880D/BnaAnng14950D/BnaC05g04540D/BnaC04g06340D/BnaA01g11370D/BnaC08g44850D/BnaA06g16860D/BnaC01g12830D/BnaCnng12060D"
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds",277,0.249412934305595,0.948665213699083,0.619525830831349,0.80499197708093,0.507978073392563,20473,"tags=30%, list=30%, signal=21%","BnaA01g24740D/BnaC01g31620D/BnaA08g14920D/BnaCnng06200D/BnaA08g14220D/BnaA05g32480D/BnaA05g17260D/BnaC03g62410D/BnaCnng13340D/BnaA09g17390D/BnaCnng27730D/BnaC05g30210D/BnaC07g47330D/BnaA05g07860D/BnaCnng02680D/BnaAnng12700D/BnaA06g40730D/BnaA02g11440D/BnaC09g18140D/BnaA04g13230D/BnaC04g35330D/BnaA07g24440D/BnaAnng25620D/BnaA01g08540D/BnaA08g01880D/BnaCnng72950D/BnaA06g24700D/BnaA10g06250D/BnaCnng12720D/BnaA09g05340D/BnaC09g49950D/BnaCnng07050D/BnaC07g24280D/BnaA02g34680D/BnaAnng22230D/BnaCnng59960D/BnaC09g47290D/BnaC01g10240D/BnaCnng60170D/BnaA09g55310D/BnaC09g43620D/BnaAnng41760D/BnaA05g01340D/BnaCnng53900D/BnaA03g21470D/BnaA05g34260D/BnaC08g23930D/BnaA06g30310D/BnaA06g38760D/BnaC06g00070D/BnaAnng07370D/BnaC02g33620D/BnaC03g01130D/BnaA08g03800D/BnaA09g06750D/BnaA10g22460D/BnaC05g38590D/BnaCnng60000D/BnaA09g33140D/BnaC08g04470D/BnaCnng12780D/BnaAnng38880D/BnaC03g25850D/BnaC09g47340D/BnaA07g37870D/BnaC09g00030D/BnaC04g52580D/BnaA04g08090D/BnaA04g27030D/BnaC02g40580D/BnaC06g25590D/BnaA02g31990D/BnaA02g28720D/BnaC08g39030D/BnaC09g07800D/BnaC03g65310D/BnaC09g47330D/BnaC02g02870D/BnaA05g19530D/BnaA10g05140D/BnaC08g15120D/BnaA10g26450D/BnaCnng63430D"
"GO:0040011","GO:0040011","locomotion",7,0.43735030345212,0.891490295877856,0.619604612850082,0.80499197708093,0.507978073392563,20710,"tags=57%, list=30%, signal=40%","BnaC09g41830D/BnaA04g13060D/BnaA09g42410D/BnaCnng22890D"
"GO:0043069","GO:0043069","negative regulation of programmed cell death",16,-0.302872674007039,-0.886288021440752,0.620128873887696,0.80533514830382,0.508194626428631,10799,"tags=25%, list=16%, signal=21%","BnaC07g50110D/BnaC05g45220D/BnaA01g32690D/BnaA05g30770D"
"GO:0048532","GO:0048532","anatomical structure arrangement",8,-0.36650542300067,-0.864790668589173,0.621247716001044,0.806449865299468,0.508898051814162,20329,"tags=75%, list=29%, signal=53%","BnaC06g07300D/BnaC05g34380D/BnaCnng39690D/BnaA01g07860D/BnaC04g52510D/BnaA06g00290D"
"GO:0035352","GO:0035352","NAD transmembrane transport",6,0.454393969002613,0.886429655810294,0.623141891891892,0.808569697106998,0.510235739776482,25861,"tags=67%, list=37%, signal=42%","BnaC04g51920D/BnaC04g51250D/BnaA09g28490D/BnaA08g19340D"
"GO:0046654","GO:0046654","tetrahydrofolate biosynthetic process",16,0.355598003160605,0.889850300960669,0.6244994809432,0.809991785923816,0.511133127524345,20823,"tags=50%, list=30%, signal=35%","BnaA05g30330D/BnaA01g32400D/BnaA07g14330D/BnaCnng46040D/BnaA04g16750D/BnaC05g44750D/BnaC05g44740D/BnaC03g46190D"
"GO:0009657","GO:0009657","plastid organization",189,0.252658743893783,0.936809875215675,0.625681599486796,0.811185189284388,0.511886206756366,12078,"tags=18%, list=17%, signal=15%","BnaA09g47350D/BnaC07g34220D/BnaC09g22360D/BnaA06g37020D/BnaCnng11830D/BnaA09g20030D/BnaC01g21160D/BnaC09g29550D/BnaA08g04180D/BnaCnng18760D/BnaC04g55720D/BnaA08g24870D/BnaC09g37250D/BnaC08g15400D/BnaA03g52490D/BnaC08g41510D/BnaC06g00410D/BnaAnng29360D/BnaC08g04850D/BnaA09g13910D/BnaA08g30230D/BnaA10g28710D/BnaA10g14880D/BnaA03g11180D/BnaA04g16690D/BnaA02g04950D/BnaCnng59660D/BnaA02g21620D/BnaC05g08460D/BnaC08g42200D/BnaA03g12350D/BnaAnng19360D/BnaA10g27960D/BnaCnng54770D"
"GO:0045927","GO:0045927","positive regulation of growth",27,-0.267022008894735,-0.900294260802123,0.626737967914438,0.812214628992508,0.512535819192879,3420,"tags=11%, list=5%, signal=11%","BnaC06g08150D/BnaC02g15580D/BnaAnng02300D"
"GO:0007009","GO:0007009","plasma membrane organization",6,-0.398806447134405,-0.85796013518472,0.627143557079863,0.812400189422282,0.512652914309723,7590,"tags=67%, list=11%, signal=59%","BnaA09g03250D/BnaC03g45000D/BnaA03g37970D/BnaC05g00920D"
"GO:0051639","GO:0051639","actin filament network formation",7,0.434411311305888,0.885499484948161,0.628006589785832,0.813177918016284,0.51314368823549,27674,"tags=43%, list=40%, signal=26%","BnaC04g29700D/BnaCnng38580D/BnaC03g14250D"
"GO:0006012","GO:0006012","galactose metabolic process",52,0.282190591048324,0.89920875134849,0.628694114675423,0.813727834044778,0.513490704469981,19584,"tags=37%, list=28%, signal=26%","BnaA09g17150D/BnaC09g39650D/BnaA09g12250D/BnaC09g18390D/BnaCnng14830D/BnaA08g24600D/BnaA01g10650D/BnaCnng60720D/BnaC01g12180D/BnaCnng32630D/BnaC03g57220D/BnaC08g15730D/BnaC05g23640D/BnaA09g10850D/BnaC09g12180D/BnaA10g10190D/BnaAnng12190D/BnaA01g31870D/BnaA04g26930D"
"GO:0048870","GO:0048870","cell motility",5,0.477450411557523,0.887122316227238,0.631706472827968,0.817285098151019,0.51573546245352,20710,"tags=80%, list=30%, signal=56%","BnaC04g35160D/BnaA04g13060D/BnaA09g42410D/BnaCnng22890D"
"GO:0006874","GO:0006874","cellular calcium ion homeostasis",73,0.270300196015021,0.906788948048273,0.632655516784984,0.817829427960881,0.516078953588806,10693,"tags=19%, list=15%, signal=16%","BnaC09g07910D/BnaA09g07780D/BnaCnng71900D/BnaC01g27440D/BnaCnng26490D/BnaC03g28080D/BnaA09g52060D/BnaA01g01010D/BnaC03g69500D/BnaA07g12410D/BnaA09g41840D/BnaC08g34330D/BnaA01g29870D/BnaC07g46310D"
"GO:0055074","GO:0055074","calcium ion homeostasis",73,0.270300196015021,0.906788948048273,0.632655516784984,0.817829427960881,0.516078953588806,10693,"tags=19%, list=15%, signal=16%","BnaC09g07910D/BnaA09g07780D/BnaCnng71900D/BnaC01g27440D/BnaCnng26490D/BnaC03g28080D/BnaA09g52060D/BnaA01g01010D/BnaC03g69500D/BnaA07g12410D/BnaA09g41840D/BnaC08g34330D/BnaA01g29870D/BnaC07g46310D"
