"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process",80,-0.315562485541486,-1.20789757853845,0.146347607052897,0.351577259130982,0.257793235450086,5700,"tags=16%, list=9%, signal=15%","BnaA06g23130D/BnaC09g20850D/BnaC03g49210D/BnaA02g34560D/BnaA05g18480D/BnaC02g43530D/BnaA09g43380D/BnaC07g40160D/BnaA03g47910D/BnaC02g12100D/BnaA02g08540D/BnaA07g00980D/BnaC07g01430D"
"GO:0030243","GO:0030243","cellulose metabolic process",134,-0.279888119245608,-1.16738951978672,0.147160757131432,0.353254744870533,0.25902324810019,4942,"tags=13%, list=8%, signal=12%","BnaC03g19460D/BnaCnng34270D/BnaA07g05150D/BnaA04g19160D/BnaC05g25320D/BnaC03g03990D/BnaA03g55860D/BnaC04g43530D/BnaC05g25300D/BnaAnng22170D/BnaA03g46040D/BnaC07g14920D/BnaA06g20250D/BnaA06g19700D/BnaC03g54030D/BnaA05g10500D/BnaC04g11500D"
"GO:0045046","GO:0045046","protein import into peroxisome membrane",5,0.705314571399069,1.33476906695745,0.147465437788018,0.3537100009346,0.259357063586448,8080,"tags=40%, list=12%, signal=35%","BnaC09g40380D/BnaA10g17190D"
"GO:0070681","GO:0070681","glutaminyl-tRNAGln biosynthesis via transamidation",5,0.704483260323317,1.33319585642994,0.148617511520737,0.354537508088648,0.259963831348185,15220,"tags=80%, list=23%, signal=61%","BnaA08g11970D/BnaC03g66850D/BnaC07g08490D/BnaC09g52600D"
"GO:0006308","GO:0006308","DNA catabolic process",16,0.509390788543143,1.32130723838758,0.148403957438865,0.354537508088648,0.259963831348185,4960,"tags=19%, list=8%, signal=17%","BnaA07g26950D/BnaC06g29430D/BnaC01g12900D"
"GO:0010497","GO:0010497","plasmodesmata-mediated intercellular transport",19,0.484153405919687,1.30725683784147,0.148244473342003,0.354537508088648,0.259963831348185,8340,"tags=42%, list=13%, signal=37%","BnaC08g42670D/BnaA06g36420D/BnaC08g13660D/BnaC05g01100D/BnaCnng19890D/BnaA05g10240D/BnaA09g39580D/BnaC09g47810D"
"GO:0031396","GO:0031396","regulation of protein ubiquitination",39,0.404000197179754,1.27916019699199,0.148246077912921,0.354537508088648,0.259963831348185,2678,"tags=13%, list=4%, signal=12%","BnaA03g04530D/BnaC01g04930D/BnaA01g03590D/BnaA03g52440D/BnaA03g52090D"
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal",39,0.404000197179754,1.27916019699199,0.148246077912921,0.354537508088648,0.259963831348185,2678,"tags=13%, list=4%, signal=12%","BnaA03g04530D/BnaC01g04930D/BnaA01g03590D/BnaA03g52440D/BnaA03g52090D"
"GO:0007389","GO:0007389","pattern specification process",34,-0.386032479559449,-1.25607392216405,0.148599819331527,0.354537508088648,0.259963831348185,12756,"tags=32%, list=19%, signal=26%","BnaAnng12580D/BnaC01g19970D/BnaA02g22400D/BnaA01g35330D/BnaC03g49780D/BnaAnng08960D/BnaC03g61310D/BnaC08g08820D/BnaC04g08290D/BnaA01g33140D/BnaA06g36500D"
"GO:0046942","GO:0046942","carboxylic acid transport",124,-0.28439301810478,-1.171432249949,0.148303970549566,0.354537508088648,0.259963831348185,5647,"tags=16%, list=9%, signal=15%","BnaC02g23040D/BnaC02g38180D/BnaA06g40910D/BnaC02g33350D/BnaC02g42110D/BnaA02g19700D/BnaC05g14120D/BnaCnng49870D/BnaA06g34530D/BnaC04g32800D/BnaA04g10530D/BnaC03g35640D/BnaA09g18190D/BnaA05g14430D/BnaCnng34220D/BnaA05g27230D/BnaC04g05480D/BnaA06g12560D/BnaC03g27410D/BnaA03g56990D"
"GO:0006857","GO:0006857","oligopeptide transport",88,0.33098196133754,1.21630876939473,0.148887056883759,0.354905193734542,0.260233436022042,4938,"tags=18%, list=8%, signal=17%","BnaA02g15810D/BnaC02g21070D/BnaA07g25410D/BnaC06g27190D/BnaC08g39460D/BnaC04g26500D/BnaA08g20790D/BnaA04g04310D/BnaC09g29910D/BnaA10g06840D/BnaAnng24930D/BnaA04g11870D/BnaC02g17990D/BnaA02g34200D/BnaA01g27900D/BnaC02g43080D"
"GO:0009652","GO:0009652","thigmotropism",6,-0.659647137360531,-1.34908443542529,0.14995840266223,0.355031452903504,0.260326015274046,17228,"tags=67%, list=26%, signal=49%","BnaC03g74810D/BnaA06g17210D/BnaC03g57140D/BnaA09g07480D"
"GO:0035372","GO:0035372","protein localization to microtubule",6,-0.659647137360531,-1.34908443542529,0.14995840266223,0.355031452903504,0.260326015274046,17228,"tags=67%, list=26%, signal=49%","BnaC03g74810D/BnaA06g17210D/BnaC03g57140D/BnaA09g07480D"
"GO:0035352","GO:0035352","NAD transmembrane transport",5,-0.692522067897938,-1.34181606582869,0.149979140592407,0.355031452903504,0.260326015274046,14017,"tags=60%, list=21%, signal=47%","BnaC04g51920D/BnaA08g19340D/BnaC04g51250D"
"GO:0046937","GO:0046937","phytochelatin metabolic process",8,0.620306404674278,1.33209529707067,0.149866361206567,0.355031452903504,0.260326015274046,22278,"tags=75%, list=34%, signal=50%","BnaC02g30770D/BnaA02g22480D/BnaA06g36340D/BnaCnng27040D/BnaA09g16890D/BnaC08g43630D"
"GO:0046938","GO:0046938","phytochelatin biosynthetic process",8,0.620306404674278,1.33209529707067,0.149866361206567,0.355031452903504,0.260326015274046,22278,"tags=75%, list=34%, signal=50%","BnaC02g30770D/BnaA02g22480D/BnaA06g36340D/BnaCnng27040D/BnaA09g16890D/BnaC08g43630D"
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process",31,-0.397758763934551,-1.25977345868457,0.149741049313218,0.355031452903504,0.260326015274046,13263,"tags=42%, list=20%, signal=33%","BnaCnng55290D/BnaC01g22510D/BnaC06g11440D/BnaA02g09120D/BnaA05g36580D/BnaC09g17640D/BnaA01g18750D/BnaA01g28480D/BnaA05g10750D/BnaA01g35200D/BnaC04g12520D/BnaA05g35390D/BnaC06g11420D"
"GO:0015833","GO:0015833","peptide transport",92,0.327454176366697,1.21222887759693,0.149860632890638,0.355031452903504,0.260326015274046,4938,"tags=17%, list=8%, signal=16%","BnaA02g15810D/BnaC02g21070D/BnaA07g25410D/BnaC06g27190D/BnaC08g39460D/BnaC04g26500D/BnaA08g20790D/BnaA04g04310D/BnaC09g29910D/BnaA10g06840D/BnaAnng24930D/BnaA04g11870D/BnaC02g17990D/BnaA02g34200D/BnaA01g27900D/BnaC02g43080D"
"GO:0022622","GO:0022622","root system development",108,0.317897759398598,1.20695141997513,0.149292567897219,0.355031452903504,0.260326015274046,13257,"tags=24%, list=20%, signal=19%","BnaC08g42670D/BnaA03g11240D/BnaA10g09880D/BnaC09g32320D/BnaC08g13660D/BnaC03g73840D/BnaC05g01100D/BnaA02g08870D/BnaC06g34780D/BnaAnng39480D/BnaCnng19890D/BnaAnng21550D/BnaA09g39580D/BnaC01g40590D/BnaA07g00170D/BnaC09g40100D/BnaA10g16970D/BnaA04g15690D/BnaA01g07860D/BnaA04g10190D/BnaC03g62430D/BnaA07g03180D/BnaC03g60990D/BnaA08g14900D/BnaCnng49570D/BnaA01g01820D"
"GO:0048364","GO:0048364","root development",108,0.317897759398598,1.20695141997513,0.149292567897219,0.355031452903504,0.260326015274046,13257,"tags=24%, list=20%, signal=19%","BnaC08g42670D/BnaA03g11240D/BnaA10g09880D/BnaC09g32320D/BnaC08g13660D/BnaC03g73840D/BnaC05g01100D/BnaA02g08870D/BnaC06g34780D/BnaAnng39480D/BnaCnng19890D/BnaAnng21550D/BnaA09g39580D/BnaC01g40590D/BnaA07g00170D/BnaC09g40100D/BnaA10g16970D/BnaA04g15690D/BnaA01g07860D/BnaA04g10190D/BnaC03g62430D/BnaA07g03180D/BnaC03g60990D/BnaA08g14900D/BnaCnng49570D/BnaA01g01820D"
"GO:0031125","GO:0031125","rRNA 3'-end processing",26,0.443727201834915,1.29095140542071,0.150386760208671,0.355300349064168,0.260523182779785,7885,"tags=19%, list=12%, signal=17%","BnaA09g54920D/BnaC08g24870D/BnaC06g42550D/BnaA07g16150D/BnaC02g39820D"
"GO:0043173","GO:0043173","nucleotide salvage",40,0.398677243531632,1.26966963470162,0.150439367311072,0.355300349064168,0.260523182779785,13510,"tags=35%, list=21%, signal=28%","BnaCnng02900D/BnaA08g18960D/BnaC03g70860D/BnaA01g32050D/BnaA03g00830D/BnaC02g36730D/BnaC01g38960D/BnaC04g56640D/BnaC03g57700D/BnaA09g27900D/BnaC08g34910D/BnaA04g21890D/BnaA09g02050D/BnaA10g10140D"
"GO:0046364","GO:0046364","monosaccharide biosynthetic process",53,0.370558868029915,1.24443870303001,0.150276052449966,0.355300349064168,0.260523182779785,13459,"tags=40%, list=20%, signal=32%","BnaC05g49660D/BnaC01g01140D/BnaA02g19260D/BnaA01g30320D/BnaC02g46710D/BnaC09g16990D/BnaA01g23900D/BnaC07g46800D/BnaA06g24600D/BnaCnng23600D/BnaAnng22250D/BnaC01g38270D/BnaC03g57320D/BnaC01g16480D/BnaAnng05000D/BnaA04g12000D/BnaA08g11480D/BnaA03g46830D/BnaA05g01130D/BnaA01g00210D/BnaC08g48810D"
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",50,-0.352131535548822,-1.23911941689741,0.15114359820797,0.356689612041065,0.261541856736657,9413,"tags=24%, list=14%, signal=21%","BnaC06g37770D/BnaA09g20000D/BnaC09g29630D/BnaA08g12030D/BnaC02g42610D/BnaC09g40980D/BnaA02g33830D/BnaC05g11440D/BnaA03g52190D/BnaC07g43930D/BnaC01g05650D/BnaA01g04200D"
"GO:0043255","GO:0043255","regulation of carbohydrate biosynthetic process",15,0.516448924519942,1.31702920955776,0.151832460732984,0.357766143106457,0.262331220721962,5053,"tags=33%, list=8%, signal=31%","BnaC04g51320D/BnaCnng13700D/BnaC04g51970D/BnaA04g26990D/BnaA04g12640D"
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication",19,-0.460030579350932,-1.29422661332641,0.151764451179909,0.357766143106457,0.262331220721962,18884,"tags=63%, list=29%, signal=45%","BnaCnng57480D/BnaA09g20790D/BnaC03g74400D/BnaA02g24390D/BnaA06g36070D/BnaC06g00930D/BnaCnng58270D/BnaA10g27860D/BnaCnng56400D/BnaCnng62610D/BnaAnng10190D/BnaA08g04370D"
"GO:0030242","GO:0030242","autophagy of peroxisome",10,-0.562551986743334,-1.33336848071611,0.152054214315968,0.358014325437673,0.262513199858792,22741,"tags=80%, list=35%, signal=52%","BnaA09g29570D/BnaCnng11650D/BnaA09g14140D/BnaA01g07480D/BnaA08g12890D/BnaA01g06340D/BnaC03g67910D/BnaA03g50540D"
"GO:0071596","GO:0071596","ubiquitin-dependent protein catabolic process via the N-end rule pathway",6,-0.657624636316388,-1.34494809566916,0.152662229617304,0.359170892175372,0.263361249821017,11531,"tags=83%, list=18%, signal=69%","BnaA03g54900D/BnaAnng00320D/BnaCnng03530D/BnaC02g03560D/BnaA10g27200D"
"GO:0071103","GO:0071103","DNA conformation change",329,-0.238039210072745,-1.11223755165918,0.15289648622982,0.359447014645791,0.263563716002152,14631,"tags=28%, list=22%, signal=22%","BnaA09g05560D/BnaA02g18460D/BnaA03g38540D/BnaCnng11990D/BnaC08g14630D/BnaC03g01570D/BnaC05g13900D/BnaC07g12810D/BnaC05g35070D/BnaC06g27070D/BnaA04g18800D/BnaC08g47210D/BnaA02g24390D/BnaCnng62940D/BnaC05g23690D/BnaA10g26080D/BnaA09g52940D/BnaCnng48200D/BnaCnng09490D/BnaA03g31350D/BnaA06g36070D/BnaAnng41230D/BnaA09g09460D/BnaC05g23440D/BnaCnng15970D/BnaC06g00930D/BnaCnng10360D/BnaA03g38130D/BnaCnng72550D/BnaC01g14640D/BnaC02g09460D/BnaCnng58270D/BnaC08g42960D/BnaC03g17040D/BnaC05g31500D/BnaAnng28000D/BnaC09g52340D/BnaA05g33420D/BnaC02g13170D/BnaCnng05860D/BnaCnng78670D/BnaA10g27860D/BnaC01g35150D/BnaA10g09510D/BnaC02g42030D/BnaA09g47920D/BnaC07g30960D/BnaC09g39190D/BnaAnng07200D/BnaC09g47260D/BnaAnng39610D/BnaC05g26900D/BnaA02g09140D/BnaA05g28830D/BnaC04g24410D/BnaC02g42810D/BnaA03g39110D/BnaC08g42280D/BnaA05g36480D/BnaA10g28950D/BnaC03g72530D/BnaCnng11980D/BnaC05g08450D/BnaA08g31040D/BnaC05g19830D/BnaCnng63360D/BnaC04g24560D/BnaA02g26290D/BnaCnng62610D/BnaA01g27600D/BnaAnng10190D/BnaA08g04370D/BnaA05g35190D/BnaC05g43310D/BnaA08g25530D/BnaCnng76250D/BnaC09g36970D/BnaC03g36740D/BnaC02g47890D/BnaCnng34010D/BnaC04g03900D/BnaA09g53830D/BnaA09g42400D/BnaC05g10980D/BnaA07g00840D/BnaA02g09130D/BnaA06g09600D/BnaA05g30940D/BnaA04g11110D/BnaAnng17740D/BnaC01g09540D/BnaA01g07750D/BnaA01g07960D"
"GO:0009644","GO:0009644","response to high light intensity",9,0.599664291244001,1.33135500944442,0.153014789533561,0.359450326826356,0.26356614465111,9762,"tags=56%, list=15%, signal=47%","BnaC08g35470D/BnaA09g55900D/BnaCnng05940D/BnaAnng26270D/BnaC07g04150D"
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization",38,0.402455381736336,1.2670961507665,0.15419982316534,0.36085575055816,0.264596668445213,16257,"tags=45%, list=25%, signal=34%","BnaA01g34880D/BnaA09g09990D/BnaAnng19920D/BnaC09g10040D/BnaC03g77670D/BnaC01g09200D/BnaA07g01000D/BnaC09g33170D/BnaA09g43990D/BnaC08g36570D/BnaC07g41910D/BnaA03g49520D/BnaA07g01010D/BnaC03g13380D/BnaAnng02460D/BnaA01g07530D/BnaC03g13000D"
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly",38,0.402455381736336,1.2670961507665,0.15419982316534,0.36085575055816,0.264596668445213,16257,"tags=45%, list=25%, signal=34%","BnaA01g34880D/BnaA09g09990D/BnaAnng19920D/BnaC09g10040D/BnaC03g77670D/BnaC01g09200D/BnaA07g01000D/BnaC09g33170D/BnaA09g43990D/BnaC08g36570D/BnaC07g41910D/BnaA03g49520D/BnaA07g01010D/BnaC03g13380D/BnaAnng02460D/BnaA01g07530D/BnaC03g13000D"
"GO:0032272","GO:0032272","negative regulation of protein polymerization",38,0.402455381736336,1.2670961507665,0.15419982316534,0.36085575055816,0.264596668445213,16257,"tags=45%, list=25%, signal=34%","BnaA01g34880D/BnaA09g09990D/BnaAnng19920D/BnaC09g10040D/BnaC03g77670D/BnaC01g09200D/BnaA07g01000D/BnaC09g33170D/BnaA09g43990D/BnaC08g36570D/BnaC07g41910D/BnaA03g49520D/BnaA07g01010D/BnaC03g13380D/BnaAnng02460D/BnaA01g07530D/BnaC03g13000D"
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization",38,0.402455381736336,1.2670961507665,0.15419982316534,0.36085575055816,0.264596668445213,16257,"tags=45%, list=25%, signal=34%","BnaA01g34880D/BnaA09g09990D/BnaAnng19920D/BnaC09g10040D/BnaC03g77670D/BnaC01g09200D/BnaA07g01000D/BnaC09g33170D/BnaA09g43990D/BnaC08g36570D/BnaC07g41910D/BnaA03g49520D/BnaA07g01010D/BnaC03g13380D/BnaAnng02460D/BnaA01g07530D/BnaC03g13000D"
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization",38,0.402455381736336,1.2670961507665,0.15419982316534,0.36085575055816,0.264596668445213,16257,"tags=45%, list=25%, signal=34%","BnaA01g34880D/BnaA09g09990D/BnaAnng19920D/BnaC09g10040D/BnaC03g77670D/BnaC01g09200D/BnaA07g01000D/BnaC09g33170D/BnaA09g43990D/BnaC08g36570D/BnaC07g41910D/BnaA03g49520D/BnaA07g01010D/BnaC03g13380D/BnaAnng02460D/BnaA01g07530D/BnaC03g13000D"
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",22,-0.440510899564303,-1.28268346990222,0.15477763099956,0.361657458452619,0.265184518957812,17825,"tags=50%, list=27%, signal=36%","BnaCnng00670D/BnaC03g59730D/BnaA04g15740D/BnaC06g15100D/BnaA09g44470D/BnaA09g55450D/BnaC03g75880D/BnaA06g09460D/BnaCnng11420D/BnaA02g21560D/BnaC04g39020D"
"GO:0072530","GO:0072530","purine-containing compound transmembrane transport",51,0.372805362409915,1.24244734469861,0.154675008689607,0.361657458452619,0.265184518957812,3817,"tags=14%, list=6%, signal=13%","BnaA02g01680D/BnaC05g23920D/BnaC09g43600D/BnaC02g04800D/BnaC05g23860D/BnaA10g19870D/BnaCnng41760D"
"GO:0036297","GO:0036297","interstrand cross-link repair",24,-0.430536286157175,-1.27918407072834,0.155187835420394,0.36206570099978,0.265483861888414,14108,"tags=38%, list=21%, signal=29%","BnaA08g03310D/BnaC04g33140D/BnaAnng41230D/BnaC09g40580D/BnaA09g44350D/BnaC08g03590D/BnaA04g26350D/BnaA04g10900D/BnaAnng00650D"
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process",390,0.256122801965877,1.12945334206634,0.155090935128168,0.36206570099978,0.265483861888414,12449,"tags=24%, list=19%, signal=19%","BnaC07g42520D/BnaA07g29430D/BnaC01g17710D/BnaA10g11500D/BnaC01g08130D/BnaA01g15000D/BnaC09g32750D/BnaC06g32630D/BnaA02g35320D/BnaC07g49830D/BnaA03g50060D/BnaA02g12160D/BnaC01g39470D/BnaCnng13700D/BnaA09g16720D/BnaCnng19100D/BnaC03g02050D/BnaA03g54220D/BnaA09g00840D/BnaA06g31660D/BnaA02g35330D/BnaC07g43790D/BnaA01g13740D/BnaC02g02440D/BnaCnng73600D/BnaC08g19810D/BnaCnng24560D/BnaA09g42270D/BnaCnng51500D/BnaA09g05510D/BnaC08g39360D/BnaAnng01240D/BnaC07g24990D/BnaA09g06900D/BnaC05g48430D/BnaA09g45510D/BnaCnng53900D/BnaA10g05530D/BnaA04g12640D/BnaA02g17370D/BnaC07g21270D/BnaA01g04600D/BnaA02g35250D/BnaC07g49800D/BnaC01g06090D/BnaA04g20610D/BnaC04g43460D/BnaC04g44530D/BnaA02g26000D/BnaC08g26920D/BnaC03g27480D/BnaA03g55200D/BnaA05g32480D/BnaA01g32440D/BnaAnng33230D/BnaA09g00420D/BnaCnng00430D/BnaC05g48670D/BnaC08g13870D/BnaA09g12280D/BnaC02g23570D/BnaC07g42500D/BnaA09g27810D/BnaC09g11040D/BnaC04g44500D/BnaA06g07180D/BnaC02g37230D/BnaCnng66640D/BnaC03g30890D/BnaC02g11470D/BnaC03g16870D/BnaCnng29150D/BnaA10g04230D/BnaC04g09490D/BnaC08g35320D/BnaA06g12840D/BnaC04g03850D/BnaA05g29650D/BnaCnng19830D/BnaA05g11020D/BnaC08g14370D/BnaC05g03730D/BnaC04g08890D/BnaC09g07400D/BnaC07g30160D/BnaUnng01300D/BnaA09g30030D/BnaC04g44540D/BnaA06g30310D/BnaA05g08430D/BnaA01g32770D/BnaC01g24540D"
"GO:0098662","GO:0098662","inorganic cation transmembrane transport",710,0.239779318345384,1.10845602115719,0.155330882352941,0.362124687820541,0.265527113842225,9842,"tags=21%, list=15%, signal=18%","BnaC03g61910D/BnaC02g11560D/BnaA10g11420D/BnaC06g40530D/BnaC07g32560D/BnaA08g13170D/BnaA05g15290D/BnaA07g35600D/BnaA05g33890D/BnaA03g02620D/BnaC05g23590D/BnaA02g05020D/BnaA03g41740D/BnaA09g52060D/BnaA03g52140D/BnaC03g73840D/BnaC03g58140D/BnaCnng05660D/BnaCnng26490D/BnaA02g08160D/BnaC02g33050D/BnaA01g15120D/BnaC09g32850D/BnaC04g27020D/BnaC01g17860D/BnaA10g22780D/BnaA08g18750D/BnaA05g10580D/BnaC07g32820D/BnaA09g25960D/BnaCnng75570D/BnaA07g12410D/BnaA04g28190D/BnaC03g03720D/BnaC07g38430D/BnaAnng30640D/BnaC06g06210D/BnaAnng05990D/BnaC06g20290D/BnaC09g37220D/BnaCnng18310D/BnaC04g49950D/BnaA03g26090D/BnaA09g22030D/BnaC02g01030D/BnaC07g02580D/BnaA01g02950D/BnaAnng23670D/BnaA09g30340D/BnaA08g12190D/BnaA10g27650D/BnaA08g31320D/BnaAnng39050D/BnaC09g47330D/BnaC07g13460D/BnaA01g37030D/BnaA10g03460D/BnaC05g12190D/BnaA08g15350D/BnaC03g67290D/BnaA05g08850D/BnaC09g44670D/BnaC03g30820D/BnaA01g13370D/BnaC05g49110D/BnaC09g34470D/BnaC02g01040D/BnaCnng44750D/BnaA03g02630D/BnaA10g09580D/BnaAnng07210D/BnaC08g12140D/BnaAnng09310D/BnaA01g06820D/BnaA09g00960D/BnaA09g42240D/BnaC02g13180D/BnaA09g47880D/BnaA09g41300D/BnaA03g58730D/BnaC03g15290D/BnaA06g38290D/BnaC06g42530D/BnaC09g00070D/BnaCnng36660D/BnaA08g24550D/BnaC09g43620D/BnaA04g05550D/BnaA04g05280D/BnaC03g03730D/BnaA09g56670D/BnaA09g46810D/BnaA10g22770D/BnaC04g47760D/BnaA09g57160D/BnaA05g32320D/BnaA02g18210D/BnaC04g56650D/BnaA08g07830D/BnaC04g35070D/BnaA07g03930D/BnaC04g29970D/BnaA02g24900D/BnaA10g20790D/BnaC04g11660D/BnaA10g13670D/BnaC02g28880D/BnaC02g48870D/BnaC04g43510D/BnaA09g01640D/BnaC07g01020D/BnaC02g47070D/BnaC01g09770D/BnaA04g11240D/BnaC04g51630D/BnaC07g42400D/BnaC03g61230D/BnaC05g37710D/BnaC09g31970D/BnaAnng33120D/BnaA06g25070D/BnaA09g42150D/BnaA06g11220D/BnaC09g41660D/BnaC01g15530D/BnaA06g35640D/BnaC03g63510D/BnaC07g15490D/BnaA04g05770D/BnaA09g01930D/BnaA08g19460D/BnaA04g27810D/BnaC06g11810D/BnaA01g25280D/BnaA01g24360D/BnaA04g21900D/BnaAnng35860D/BnaC04g10930D/BnaC03g62130D/BnaA04g12160D/BnaC09g47340D/BnaA09g21930D/BnaA03g47680D/BnaC01g27440D/BnaC05g12760D/BnaC04g36270D"
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process",164,0.292948850760762,1.17640243417918,0.155593857724851,0.362462964018119,0.265775154104172,8184,"tags=20%, list=12%, signal=17%","BnaC03g77460D/BnaA09g33460D/BnaA02g12430D/BnaC05g35690D/BnaC03g74750D/BnaA06g03770D/BnaCnng57900D/BnaA02g26140D/BnaC08g24280D/BnaA02g03140D/BnaA05g22420D/BnaC04g30250D/BnaA10g19050D/BnaC06g02010D/BnaC09g40620D/BnaAnng27730D/BnaA04g08160D/BnaC04g12030D/BnaA04g03460D/BnaCnng04780D/BnaC03g40250D/BnaA02g12600D/BnaC05g35750D/BnaA05g05760D/BnaA08g13020D/BnaA08g13000D/BnaC09g39680D/BnaA03g34780D/BnaC04g05620D/BnaA02g19550D/BnaC03g77940D/BnaAnng27540D"
"GO:0006498","GO:0006498","N-terminal protein lipidation",5,-0.689408763255379,-1.33578379280686,0.156236962870254,0.36286152630365,0.266067399004679,17254,"tags=80%, list=26%, signal=59%","BnaC01g18060D/BnaC04g51530D/BnaA01g35290D/BnaA10g11040D"
"GO:0006499","GO:0006499","N-terminal protein myristoylation",5,-0.689408763255379,-1.33578379280686,0.156236962870254,0.36286152630365,0.266067399004679,17254,"tags=80%, list=26%, signal=59%","BnaC01g18060D/BnaC04g51530D/BnaA01g35290D/BnaA10g11040D"
"GO:0018377","GO:0018377","protein myristoylation",5,-0.689408763255379,-1.33578379280686,0.156236962870254,0.36286152630365,0.266067399004679,17254,"tags=80%, list=26%, signal=59%","BnaC01g18060D/BnaC04g51530D/BnaA01g35290D/BnaA10g11040D"
"GO:0006298","GO:0006298","mismatch repair",41,-0.366843281634637,-1.23685682783184,0.155986903648269,0.36286152630365,0.266067399004679,16817,"tags=44%, list=26%, signal=33%","BnaA04g07280D/BnaCnng46130D/BnaC03g31100D/BnaA03g26360D/BnaC02g27290D/BnaC07g45660D/BnaA07g05700D/BnaC03g28480D/BnaC04g37540D/BnaAnng28620D/BnaA02g11900D/BnaC06g08560D/BnaC04g29530D/BnaC02g16350D/BnaA03g34810D/BnaA03g23940D/BnaC07g08470D/BnaC02g06760D"
"GO:0052746","GO:0052746","inositol phosphorylation",10,-0.556369020276808,-1.31871352828848,0.158195679796696,0.36713337009422,0.269199718867546,11470,"tags=60%, list=17%, signal=50%","BnaA08g20960D/BnaAnng34680D/BnaC08g20180D/BnaCnng47190D/BnaC09g41080D/BnaC04g03250D"
"GO:0009631","GO:0009631","cold acclimation",15,0.511353928557203,1.30403613669631,0.159311892296186,0.369444999103145,0.270894715645336,16004,"tags=40%, list=24%, signal=30%","BnaC05g15780D/BnaCnng05940D/BnaCnng27850D/BnaA09g43150D/BnaC02g45160D/BnaAnng29030D"
"GO:0000912","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis",5,-0.687538123649614,-1.33215928119525,0.159991656236963,0.369627605506131,0.271028611380106,14424,"tags=80%, list=22%, signal=62%","BnaC09g39110D/BnaA03g07280D/BnaC03g09230D/BnaA10g16260D"
"GO:0000914","GO:0000914","phragmoplast assembly",5,-0.687538123649614,-1.33215928119525,0.159991656236963,0.369627605506131,0.271028611380106,14424,"tags=80%, list=22%, signal=62%","BnaC09g39110D/BnaA03g07280D/BnaC03g09230D/BnaA10g16260D"
"GO:1902407","GO:1902407","assembly of actomyosin apparatus involved in mitotic cytokinesis",5,-0.687538123649614,-1.33215928119525,0.159991656236963,0.369627605506131,0.271028611380106,14424,"tags=80%, list=22%, signal=62%","BnaC09g39110D/BnaA03g07280D/BnaC03g09230D/BnaA10g16260D"
"GO:1902410","GO:1902410","mitotic cytokinetic process",5,-0.687538123649614,-1.33215928119525,0.159991656236963,0.369627605506131,0.271028611380106,14424,"tags=80%, list=22%, signal=62%","BnaC09g39110D/BnaA03g07280D/BnaC03g09230D/BnaA10g16260D"
"GO:0007006","GO:0007006","mitochondrial membrane organization",68,0.349268885614431,1.22792787798843,0.159805890227577,0.369627605506131,0.271028611380106,15537,"tags=29%, list=24%, signal=22%","BnaC04g48160D/BnaC07g29840D/BnaA09g13040D/BnaC07g11430D/BnaA04g24350D/BnaA09g44610D/BnaA05g12510D/BnaA05g02690D/BnaA02g28590D/BnaA04g26670D/BnaA10g09540D/BnaUnng03640D/BnaC04g50730D/BnaC04g54480D/BnaC04g19910D/BnaA07g08810D/BnaC07g22560D/BnaA06g15810D/BnaA03g59590D/BnaC01g18840D"
"GO:0006000","GO:0006000","fructose metabolic process",24,0.450616222443782,1.28737256944699,0.160216998191682,0.369870322401968,0.271206582998722,8328,"tags=25%, list=13%, signal=22%","BnaC03g17470D/BnaCnng30740D/BnaA03g14420D/BnaAnng15770D/BnaUnng01130D/BnaA05g11350D"
"GO:0002188","GO:0002188","translation reinitiation",6,-0.651026078405771,-1.3314529840113,0.161189683860233,0.371836667569555,0.272648401175519,19275,"tags=67%, list=29%, signal=47%","BnaC09g23910D/BnaA03g45890D/BnaCnng08330D/BnaA02g21720D"
"GO:0009304","GO:0009304","tRNA transcription",6,0.662856553311926,1.32021791864022,0.162687716596072,0.374730133732526,0.274770028739434,4708,"tags=33%, list=7%, signal=31%","BnaA08g25270D/BnaC08g14950D"
"GO:0042797","GO:0042797","tRNA transcription by RNA polymerase III",6,0.662856553311926,1.32021791864022,0.162687716596072,0.374730133732526,0.274770028739434,4708,"tags=33%, list=7%, signal=31%","BnaA08g25270D/BnaC08g14950D"
"GO:0010114","GO:0010114","response to red light",6,0.662195922721192,1.31890213419315,0.163842895648826,0.377108461167768,0.276513931988484,187,"tags=17%, list=0%, signal=17%","BnaA09g39320D"
